age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40.0, Private,223277.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
42.0, Self-emp-not-inc,336513.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K
56.0, Private,200316.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
52.0, Private,235567.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,258406.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
29.0, Private,263855.0, 12th,8.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,332657.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Local-gov,223237.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
35.0, State-gov,237873.0, HS-grad,9.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
22.0, Private,313873.0, 11th,7.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
23.0, Private,46645.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
36.0, Private,46706.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,336513.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K
37.0, Self-emp-inc,98360.0, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,103573.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,184135.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,1.0, United-States, <=50K
61.0, Private,194956.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
40.0, Private,179069.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
36.0, Self-emp-not-inc,233533.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
30.0, Private,205407.0, HS-grad,9.0, Divorced, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
67.0, Private,169435.0, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,207537.0, Some-college,10.0, Separated, Sales, Not-in-family, White, Male,2174.0,0.0,52.0, United-States, <=50K
81.0, Private,184615.0, 7th-8th,4.0, Widowed, Machine-op-inspct, Unmarried, White, Female,1264.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-inc,49795.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
49.0, Private,371299.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K
45.0, ?,117310.0, HS-grad,9.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Private,396482.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,48.0, United-States, <=50K
27.0, Private,336162.0, Some-college,10.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Self-emp-not-inc,271173.0, Some-college,10.0, Never-married, Craft-repair, Own-child, Black, Male,4650.0,0.0,40.0, United-States, <=50K
53.0, Private,167170.0, HS-grad,9.0, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Private,125905.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,124265.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,168030.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298.0,0.0,21.0, United-States, >50K
28.0, Private,113866.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, State-gov,150657.0, Bachelors,13.0, Never-married, Prof-specialty, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K
46.0, State-gov,327786.0, Assoc-voc,11.0, Divorced, Tech-support, Not-in-family, White, Female,3325.0,0.0,42.0, United-States, <=50K
44.0, Private,219155.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
40.0, Self-emp-not-inc,93793.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
30.0, Private,169583.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
51.0, Private,43705.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,341051.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K
24.0, State-gov,165201.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,45.0, United-States, <=50K
18.0, Private,109702.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
61.0, Private,101265.0, 12th,8.0, Widowed, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, Italy, <=50K
33.0, Private,188246.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, State-gov,77634.0, Preschool,1.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,24.0, United-States, <=50K
46.0, Local-gov,167159.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,70.0, United-States, >50K
30.0, Private,186145.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,222450.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,266497.0, 9th,5.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K
36.0, Private,104089.0, Assoc-voc,11.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Self-emp-inc,190759.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
34.0, Private,175413.0, Assoc-acdm,12.0, Divorced, Sales, Unmarried, Black, Female,0.0,0.0,45.0, United-States, <=50K
51.0, Private,182314.0, Masters,14.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
36.0, State-gov,210830.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K
37.0, Private,172846.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
36.0, Private,35945.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
28.0, Self-emp-not-inc,190836.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
48.0, Self-emp-not-inc,136455.0, Some-college,10.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,60.0, United-States, <=50K
24.0, Private,122348.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0, Private,128736.0, 10th,6.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0, Private,96100.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,108103.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
39.0, Private,172571.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
33.0, Private,227282.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
42.0, Private,138634.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Self-emp-inc,143034.0, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,4.0, United-States, <=50K
35.0, Private,179579.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
17.0, Private,110798.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
33.0, Private,343519.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
47.0, Self-emp-not-inc,174995.0, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
25.0, Private,167495.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,138760.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,376302.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
23.0, Private,494371.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Self-emp-not-inc,49448.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K
41.0, Local-gov,249039.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,240810.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
25.0, Private,238964.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
25.0, Private,471768.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,32.0, United-States, <=50K
67.0, Without-pay,137192.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,12.0, Philippines, <=50K
27.0, Private,87006.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,1579.0,40.0, United-States, <=50K
31.0, Self-emp-inc,103435.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
57.0, Private,161662.0, HS-grad,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,4650.0,0.0,40.0, United-States, <=50K
67.0, Self-emp-not-inc,36876.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,406662.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,4416.0,0.0,40.0, United-States, <=50K
24.0, Private,228649.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,401930.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,1887.0,42.0, United-States, >50K
31.0, Private,114937.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Local-gov,304252.0, Assoc-acdm,12.0, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Vietnam, <=50K
27.0, Private,160291.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, Germany, <=50K
27.0, Private,37250.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1651.0,40.0, United-States, <=50K
43.0, Private,172256.0, Bachelors,13.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
27.0, Private,218184.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, Jamaica, <=50K
26.0, Private,247025.0, Assoc-voc,11.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, State-gov,118551.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Own-child, White, Female,5178.0,0.0,25.0, ?, >50K
37.0, Private,204145.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
54.0, Private,337992.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, Japan, >50K
19.0, Private,230165.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,12.0, United-States, <=50K
61.0, Self-emp-not-inc,171840.0, HS-grad,9.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,16.0, United-States, <=50K
53.0, Private,30846.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,440456.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
24.0, Self-emp-not-inc,34918.0, Assoc-voc,11.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K
60.0, State-gov,119832.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,110643.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,55.0, United-States, >50K
36.0, Private,263574.0, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,130856.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,36.0, United-States, <=50K
44.0, Private,297248.0, HS-grad,9.0, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, Columbia, <=50K
24.0, Private,174845.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, Private,137299.0, Assoc-acdm,12.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
54.0, Private,174102.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
41.0, Private,321824.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,8.0, United-States, <=50K
50.0, Private,220019.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,388672.0, Some-college,10.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,16.0, United-States, <=50K
37.0, Self-emp-not-inc,31670.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
57.0, Private,165695.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, ?, >50K
48.0, State-gov,158451.0, Bachelors,13.0, Separated, Prof-specialty, Unmarried, White, Female,914.0,0.0,40.0, United-States, <=50K
22.0, Private,103762.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,296478.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,221480.0, Some-college,10.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,25.0, Ecuador, <=50K
51.0, Self-emp-not-inc,95435.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
40.0, Private,243580.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
33.0, Private,321787.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,93106.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,87556.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,55.0, United-States, >50K
25.0, Private,218667.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Self-emp-inc,431245.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
65.0, Private,274637.0, 9th,5.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,16.0, United-States, <=50K
38.0, Private,195025.0, HS-grad,9.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,32.0, United-States, <=50K
20.0, Private,219266.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0.0,0.0,36.0, ?, <=50K
30.0, Private,347132.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,212894.0, HS-grad,9.0, Divorced, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,97261.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,144925.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,3325.0,0.0,40.0, United-States, <=50K
58.0, Local-gov,44246.0, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,160400.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,186035.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,40.0, United-States, >50K
58.0, Private,373344.0, 1st-4th,2.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Private,132300.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,505980.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Self-emp-not-inc,230684.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
35.0, Private,263081.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,60.0, United-States, >50K
44.0, Private,155472.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Unmarried, Black, Female,1151.0,0.0,50.0, United-States, <=50K
45.0, Private,170871.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,60.0, United-States, >50K
19.0, Private,224849.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K
22.0, Private,163687.0, 10th,6.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K
18.0, Private,182042.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,19.0, United-States, <=50K
